,0
0,0.575298561964
1,-0.611925368731
2,3.34681528948
3,-0.620554157322
4,3.85898453479
5,4.00046621282
6,5.04190492462
7,2.43791338557
8,2.64663049941
9,-2.53016272386
10,4.12479039519
11,0.231079248598
12,1.22437086902
13,-1.2448014356
14,2.06051637906
15,2.06012837806
16,3.4549981847
17,3.30667807128
18,-0.263115672365
19,-0.393852131428
20,-3.88963461879
21,2.28420411134
22,-1.872665731
23,-0.587523646819
24,4.07825274345
25,5.56248656048
26,5.49000817994
27,5.50038017323
28,-1.29736915772
29,-5.69132435131
30,-4.45629641979
31,-4.70978093788
32,-6.31668725171
33,-4.03679376742
34,-2.69298511549
35,-2.70004732821
36,-1.08430677034
37,4.87344438458
38,1.96051908774
39,-3.41663710166
40,-4.36127386266
41,0.601791087013
42,-0.144615703077
43,-11.0932592065
44,-4.56526297702
45,-4.56498740261
46,-4.57049499673
47,-7.66973465981
48,-7.97566180165
49,3.44553450462
50,-3.77223388971
51,4.5838997033
52,5.84945921628
53,-1.13241245973
54,-1.60484879969
55,-1.54935099953
56,-4.63044824167
57,-5.72062557573
58,-8.52495376742
59,-2.46067906037
60,1.69762967198
61,-2.41587462748
62,1.42256120645
63,1.23912267196
64,1.59546003956
65,1.89066236501
66,-2.03078861941
67,0.767663258386
68,-3.6468694093
69,-4.98718387327
70,-4.32874148731
71,-4.59353857568
72,-5.27200942347
73,-4.80693890743
74,-4.89730480598
75,-4.91936405633
76,-4.90110853774
77,-4.88604077807
78,-4.82098089934
79,-4.93901447603
80,-4.02608523779
81,-4.83506625227
82,-5.04081931583
83,-5.02960125038
84,-5.1593345231
85,-5.04234968322
86,-4.96806018149
87,-4.95391559208
88,-4.96357726682
89,-4.99620138221
90,-4.98445319746
91,-4.555532509
92,-4.66821507848
93,-4.54411087951
94,-3.76544706455
95,-5.25983234432
96,-5.21432174235
97,-5.27546883777
98,-4.1570314672
99,-4.39404493954
100,-3.65982517361
101,1.4977582778
102,-1.28277436409
103,-0.622107471663
104,7.15253284836
105,7.15207615241
106,7.15920223428
107,7.08469232173
108,6.50410556747
109,6.27963159321
110,6.22627348434
111,6.14269591858
112,6.10832569767
113,-1.03400222154
114,0.106584915485
115,-0.0750232951915
116,-4.01553171403
117,-4.76031152013
118,-2.50639772125
119,-4.87894586566
120,-4.9388892254
121,-6.22408361202
122,-3.14389102611
123,-3.07105078295
124,-3.11189368249
125,-4.50791690171
126,-3.02747405262
127,4.30382652998
128,-0.264458277512
129,-4.97177166733
130,-4.95228315906
131,-5.05343862472
132,-3.86178581872
133,0.621200323858
134,-6.63294306566
135,-4.33483267645
136,-3.42362072151
137,-1.90791878451
