,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,1.07078385353,9.31322574615e-09,0.298430025578,4.21955394745,3.35023784637,1.6872023344,0.518857657909,0.0,4.08483409882,1.40861308575,3.71315526962,1.11758708954e-08,0.365081846714,0.675046563148,-3.72529029846e-08,3.75030136108,0.525074481964,3.72529029846e-09,0.0,0.0,5.0908408165,3.19119334221,-2.60770320892e-08,2.24659824371,4.20649051666,0.0,0.0711116567254,1.49011611938e-08,0.29395326972,0.165200278163,-2.23517417908e-08,2.42484474182,2.07352662086,-7.45058059692e-09,-1.11758708954e-08,4.6718287468,3.18859648705,2.60770320892e-08,2.98023223877e-08,3.72529029846e-08,4.12082147598,3.72529029846e-09,-4.47034835815e-08,1.49011611938e-08,7.45058059692e-09,-3.72529029846e-09,4.04623317719,7.45058059692e-09,-2.23517417908e-08,1.17167627811
1,1.09663403034,9.31322574615e-09,-7.45058059692e-09,2.97130274773,2.44832992554,0.123699948192,4.29434251785,0.0,2.31635403633,-1.86264514923e-08,-7.45058059692e-09,1.11758708954e-08,2.11254715919,-1.49011611938e-08,4.34253025055,3.77705979347,0.0,3.72529029846e-09,2.98023223877e-08,0.0,2.60889720917,1.17898333073,1.99035310745,3.91073036194,0.516348540783,0.0,0.91192907095,1.49011611938e-08,0.427902758121,1.04602575302,2.68899297714,-3.72529029846e-09,0.990116596222,-7.45058059692e-09,0.442722380161,0.624649643898,3.69893407822,-3.35276126862e-08,2.98023223877e-08,1.29133200645,2.83433222771,3.72529029846e-09,-4.47034835815e-08,3.67950940132,7.45058059692e-09,-3.72529029846e-09,3.87269473076,0.649735808372,-2.23517417908e-08,3.44733643532
2,-3.72529029846e-09,1.14398121834,2.70586395264,5.14801120758,2.03933501244,3.45319700241,1.49011611938e-08,0.0,3.53042411804,2.0076341629,4.03661203384,1.11758708954e-08,2.23517417908e-08,6.50151252747,0.630230367184,1.42590916157,2.23517417908e-08,3.72529029846e-09,1.2191183567,0.0,1.96585643291,2.01865315437,3.35276126862e-08,4.34049987793,4.25439929962,0.0,3.72529029846e-09,1.49011611938e-08,2.00910186768,1.69501924515,1.28438210487,3.56787443161,2.39103722572,-7.45058059692e-09,-1.11758708954e-08,4.54835367203,1.05953073502,-3.72529029846e-09,0.0,7.45058059692e-09,3.25942254066,3.72529029846e-09,0.0,0.414446949959,7.45058059692e-09,-3.72529029846e-09,0.619509875774,7.45058059692e-09,-2.23517417908e-08,1.11758708954e-08
3,-7.82310962677e-08,9.31322574615e-09,0.118602842093,1.97007524967,-3.72529029846e-09,-1.11758708954e-08,-4.47034835815e-08,0.0,7.45058059692e-09,2.02564382553,-7.45058059692e-09,4.07958745956,2.23517417908e-08,1.49011611938e-08,3.60572195053,-2.23517417908e-08,1.19734835625,1.26399719715,2.98023223877e-08,0.0,2.23517417908e-08,3.35276126862e-08,-2.60770320892e-08,-1.04308128357e-07,1.49011611938e-08,0.0,-4.09781932831e-08,0.645988106728,1.78636193275,0.512635231018,8.39450263977,6.91187143326,-5.21540641785e-08,0.626522541046,-7.07805156708e-08,7.45058059692e-09,5.96046447754e-08,3.97028923035,4.444211483,3.42262220383,0.973548293114,1.57188308239,4.62460899353,0.493036568165,2.04637122154,0.0,0.0,7.45058059692e-09,-2.23517417908e-08,1.11758708954e-08
4,-7.82310962677e-08,9.31322574615e-09,0.386457145214,2.04279971123,2.60770320892e-08,-1.11758708954e-08,-4.47034835815e-08,0.0,7.45058059692e-09,2.29450273514,-7.45058059692e-09,4.37269735336,2.23517417908e-08,1.49011611938e-08,3.62155866623,-2.23517417908e-08,1.08108401299,0.837250232697,2.98023223877e-08,0.0,2.23517417908e-08,3.35276126862e-08,-2.60770320892e-08,-1.04308128357e-07,0.0,0.0,-4.09781932831e-08,0.803992271423,1.47862005234,0.456133365631,8.51351165771,7.09998369217,-5.21540641785e-08,0.613739311695,-7.07805156708e-08,7.45058059692e-09,-5.96046447754e-08,3.9561753273,4.79866695404,4.21326637268,1.80809569359,1.50078189373,4.57542705536,0.520809412003,1.18726551533,0.202106744051,0.0,7.45058059692e-09,-2.23517417908e-08,1.11758708954e-08
5,0.556368708611,0.618233561516,-5.21540641785e-08,5.21540641785e-08,2.60770320892e-08,-1.11758708954e-08,4.31807851791,4.38691425323,7.45058059692e-09,4.48927736282,-7.45058059692e-09,2.38994574547,2.23517417908e-08,1.49011611938e-08,3.04325342178,7.45058059692e-09,-3.72529029846e-08,3.72529029846e-09,2.98023223877e-08,0.0133915096521,3.68271827698,2.9921400547,1.80829501152,1.49011611938e-08,3.34328389168,0.0,-4.09781932831e-08,0.0,0.0,0.0,1.21415352821,-3.72529029846e-09,-5.21540641785e-08,-7.45058059692e-09,0.842454135418,1.03049528599,5.96046447754e-08,2.60770320892e-08,0.991009950638,3.72529029846e-08,-2.98023223877e-08,10.2648029327,6.49651861191,0.794281303883,7.45058059692e-09,0.809794545174,0.0,7.45058059692e-09,2.86140155792,1.11758708954e-08
6,1.92736923695,1.36507296562,-5.21540641785e-08,5.21540641785e-08,2.60770320892e-08,0.566122293472,5.03115701675,5.62063217163,1.05781018734,4.74954652786,2.23517417908e-08,1.52834999561,2.23517417908e-08,1.49011611938e-08,1.28055810928,1.21127152443,2.23517417908e-08,3.72529029846e-09,2.98023223877e-08,0.26025596261,3.81313180923,5.10433721542,2.24312973022,1.49011611938e-08,3.27519965172,0.0,-4.09781932831e-08,1.49011611938e-08,-2.98023223877e-08,0.0,-2.23517417908e-08,5.58793544769e-08,7.45058059692e-09,-7.45058059692e-09,2.62461900711,2.84365773201,-5.96046447754e-08,-3.35276126862e-08,0.733830809593,3.72529029846e-08,-2.98023223877e-08,9.41270637512,4.45613908768,1.49011611938e-08,7.45058059692e-09,0.103075005114,0.0,7.45058059692e-09,2.080742836,-4.842877388e-08
7,0.239563807845,0.900232553482,7.45058059692e-09,-6.70552253723e-08,2.60770320892e-08,-1.11758708954e-08,3.66825938225,3.37922549248,7.45058059692e-09,3.6112434864,2.23517417908e-08,3.06992793083,2.23517417908e-08,1.49011611938e-08,3.8254878521,-2.23517417908e-08,-7.45058059692e-09,3.72529029846e-09,2.98023223877e-08,0.0,2.93964123726,2.0464785099,2.0120446682,1.49011611938e-08,2.83192229271,0.0,-4.09781932831e-08,0.351622521877,2.98023223877e-08,0.0,2.25282454491,5.58793544769e-08,-5.21540641785e-08,-7.45058059692e-09,0.0,0.09169074893,-5.96046447754e-08,2.60770320892e-08,1.79904723167,3.72529029846e-08,-2.98023223877e-08,10.6443996429,6.4935631752,0.0,7.45058059692e-09,0.825258910656,0.0,7.45058059692e-09,2.67698335648,-4.842877388e-08
8,1.83035743237,1.32770347595,-5.21540641785e-08,5.21540641785e-08,2.60770320892e-08,0.370994031429,4.6466126442,5.78398799896,1.16808509827,4.78576517105,-7.45058059692e-09,1.41503679752,2.23517417908e-08,1.49011611938e-08,1.1198990345,1.09604287148,2.23517417908e-08,3.72529029846e-09,2.98023223877e-08,0.418458253145,3.73240041733,4.8012509346,2.14006447792,1.49011611938e-08,3.22479224205,0.0,1.86264514923e-08,1.49011611938e-08,-2.98023223877e-08,0.0,-2.23517417908e-08,5.58793544769e-08,7.45058059692e-09,-7.45058059692e-09,2.59446573257,2.86073374748,0.0,2.60770320892e-08,0.810079455376,-2.23517417908e-08,-2.98023223877e-08,9.20874977112,4.98649740219,1.49011611938e-08,7.45058059692e-09,-3.72529029846e-09,0.0,7.45058059692e-09,2.6200709343,-4.842877388e-08
9,0.478922992945,0.759478092194,-5.21540641785e-08,5.21540641785e-08,-9.31322574615e-08,-1.11758708954e-08,4.76860761642,4.49946308136,7.45058059692e-09,4.74619340897,-7.45058059692e-09,2.49170136452,2.23517417908e-08,1.49011611938e-08,3.27800559998,-2.23517417908e-08,2.23517417908e-08,3.72529029846e-09,2.98023223877e-08,0.0,3.87766957283,3.27587866783,1.89287185669,1.49011611938e-08,3.29433226585,0.0,-4.09781932831e-08,1.49011611938e-08,0.0,0.0,1.19793355465,-3.72529029846e-09,7.45058059692e-09,-7.45058059692e-09,0.796328723431,1.1104940176,5.96046447754e-08,-3.35276126862e-08,1.04798972607,3.72529029846e-08,-2.98023223877e-08,10.4915409088,6.58999204636,0.927983045578,7.45058059692e-09,0.683609306812,0.0,7.45058059692e-09,2.27517271042,-4.842877388e-08
