,0,1,2,3,4,5,6,7,8,9
0,0.765443165534,0.049442857542,0.140421919154,0.0626535094155,0.547663810096,0.301084047218,0.85241896935,0.514880883616,0.717806938034,0.682608781252
1,0.529509203075,0.229694832238,0.65449563485,0.241111429138,0.527020097651,0.708871044257,0.410438677947,0.919533526201,0.0911466925882,0.304669115861
2,0.226059824944,0.669696377147,0.796896825979,0.239657989684,0.449465251191,0.352858688388,0.658569039018,0.24621697832,0.573969890856,0.730333120146
3,0.145071799631,0.545820496464,0.452083006554,0.669735695282,0.150176842034,0.836328716181,0.746672704809,0.522748495854,0.594123120854,0.361702004721
4,0.551299515537,0.653453352156,0.276309461427,0.773861912101,0.58820434366,0.750483671692,0.657050515608,0.703458136754,0.335919684963,0.762072887422
5,0.479974555007,0.638065212427,0.352654665139,0.760376390776,0.371560213596,0.791753031772,0.257544763944,0.382682710906,0.293846543603,0.336865109261
6,0.47742582919,0.182254674268,0.741574031887,0.67105776235,0.276974028159,0.417657516137,0.541967796616,0.30169466382,0.146981315617,0.820624537352
7,0.845414705875,0.272673199337,0.609966556471,0.485798723133,0.784132065548,0.5066338045,0.0546706971666,0.62627782166,0.220802153802,0.839338950825
8,0.806781469725,0.661088879613,0.290578696082,0.718649080189,0.710660129669,0.546846987101,0.234173087488,0.325330041555,0.301646100623,0.563752378604
9,0.268718220043,0.594575868457,0.817171617987,0.796938077127,0.50144147538,0.154253441007,0.344946325455,0.353705203896,0.470338973777,0.73840091553
10,0.138718683261,0.550750257652,0.490153468511,0.359095124655,0.37352289401,0.74671992928,0.70535992471,0.102776739722,0.610765108629,0.823883583995
11,0.656914957297,0.812610229556,0.188042470582,0.550270903034,0.489254729939,0.49504705849,0.496895232767,0.433361612014,0.293814438559,0.384588982344
12,0.59614598136,0.196488583239,0.471685786027,0.400876411111,0.60140040419,0.750886298721,0.56309353491,0.464864302829,0.68543028687,0.646046828028
13,0.166251584061,0.872263299549,0.465121223816,0.308513623181,0.228835922673,0.763153943333,0.4438529839,0.394306860992,0.373498507408,0.43546422185
14,0.572405320178,0.292908691807,0.124669647484,0.779838519179,0.256366515087,0.359281902596,0.3113488397,0.772680765624,0.541429167052,0.781177220142
15,0.434045189097,0.376980382778,0.59266543914,0.574506992223,0.500723302804,0.629257696029,0.54221799565,0.24247559022,0.196373777434,0.300439419549
16,0.634073372884,0.93443219772,0.50180896662,0.345782847908,0.218521133849,0.566134743403,0.628403192209,0.694074757985,0.623367874471,0.540118380604
17,0.39034048963,0.227952083161,0.399984877027,0.862062069071,0.622025463404,0.0493558473508,0.68378532408,0.525207501061,0.81725430436,0.448626635288
18,0.465982166391,0.302038006626,0.301761382725,0.531796454729,0.119703069296,0.697615338442,0.453453287361,0.69345983064,0.929048399513,0.397501294569
19,0.767381361781,0.10609840617,0.488837350546,0.141822445023,0.566255602914,0.700582400608,0.418091087044,0.315487698218,0.388604025876,0.122824549497
20,0.74399140011,0.579306434011,0.899251250555,0.500530164304,0.480939717314,0.471953713768,0.209366420214,0.372518076004,0.221904549294,0.566648017456
21,0.202806820634,0.59695651499,0.275247577822,0.134236919313,0.841062191326,0.600701883424,0.340958690579,0.186164414869,0.106281015334,0.221332246922
22,0.869814526963,0.738858616737,0.592519858906,0.293090054561,0.963851732577,0.196174610425,0.73332594642,0.458637643777,0.731597478098,0.711593557935
23,0.839507786724,0.520591448499,0.547946877211,0.362279359863,0.667504279593,0.689197560173,0.861844812947,0.804670021184,0.43970779478,0.395757894274
24,0.209177597777,0.69342355004,0.412072988841,0.405981241131,0.594584689,0.353017411199,0.0633567616364,0.828726292201,0.766767776086,0.633513752928
25,0.274338780768,0.604812725452,0.884030604005,0.774943373842,0.352368814357,0.411122917001,0.836574384482,0.904707265595,0.61905393096,0.392025313743
26,0.44443442052,0.53951440573,0.637784931031,0.645136247329,0.536559036171,0.886205830522,0.0732291731282,0.166733002995,0.415178406655,0.547259353264
27,0.308621076286,0.370395437757,0.601916124741,0.273682019461,0.0626220364135,0.277172036307,0.280390419332,0.307868012504,0.462040031982,0.761902713573
28,0.275223304691,0.520529313136,0.503528428831,0.17383507722,0.390487243452,0.343024468258,0.352148478351,0.646365244724,0.595557564721,0.202256799478
29,0.322360485426,0.538544871191,0.580877329458,0.364613092239,0.665657059605,0.556819828145,0.404725098172,0.631487366834,0.897719856231,0.309624511591
30,0.683278411069,0.3723866951,0.605963720347,0.261294108916,0.790463172931,0.202020617785,0.225982005971,0.539269209743,0.233961363056,0.634310644212
31,0.577336623084,0.789627184671,0.573567457641,0.851129911618,0.798184988881,0.343603717568,0.86906927021,0.231275564855,0.100698669763,0.337717983515
32,0.397974819073,0.550360292538,0.90378534149,0.706063476068,0.454050329478,0.162113007426,0.189640016604,0.46598781563,0.714630480444,0.163666108681
33,0.852228795241,0.889005064014,0.340946910272,0.594933830606,0.604647613223,0.249586715229,0.51726501295,0.884964952199,0.665935822005,0.0326341918178
34,0.924394563649,0.767747858442,0.477425606868,0.676275475624,0.864108342964,0.225510905595,0.624664469756,0.621343766289,0.706477270954,0.641673769074
35,0.562545247034,0.153228275057,0.100924323491,0.231576337944,0.128501626017,0.373873922845,0.241730167059,0.557770425369,0.547807775394,0.621512343865
36,0.135029367471,0.252823161419,0.75124920574,0.439802845017,0.918320743099,0.652204709884,0.478289937383,0.77433635133,0.594695602337,0.223788778846
37,0.651384141145,0.474333492836,0.699269591098,0.765404446814,0.795287703306,0.343152863463,0.746505309659,0.403083659776,0.263622245484,0.108756823843
38,0.789138373097,0.20897554629,0.156790949505,0.436062335405,0.209426442514,0.597355351134,0.193061837887,0.698602959734,0.140187981161,0.720665034487
39,0.975165868079,0.598990159936,0.765389042521,0.520031486552,0.541093630168,0.366840535693,0.375752017473,0.263830225192,0.703170354074,0.358303783608
40,0.526731951193,0.412848700264,0.748660861435,0.848093911253,0.0747634461885,0.49841137561,0.836753433596,0.353670057591,0.748120358649,0.94947714876
41,0.459411281714,0.582122548966,0.304607573391,0.522131862633,0.340802031455,0.519852763616,0.520714951854,0.811960542792,0.448541711061,0.441726605099
42,0.391672272495,0.299645629108,0.739604864425,0.426813494882,0.0401908583972,0.514232811742,0.284987021667,0.245721542083,0.0858154089624,0.41051424012
43,0.500766103009,0.143179703707,0.53345939281,0.135461613883,0.172483768448,0.173762086433,0.296597033746,0.562353394739,0.438861219375,0.51470332633
44,0.402003653594,0.909325037428,0.0548318419676,0.674605051039,0.567088967863,0.312606038534,0.153973222169,0.331867566031,0.595614985921,0.863637340975
45,0.291958860442,0.190400426081,0.746876887439,0.421279948481,0.292001346236,0.0886786563539,0.211083900538,0.198864273551,0.429888892334,0.922876606311
46,0.591924159518,0.628775462659,0.993766196336,0.679199602319,0.652894660092,0.118882492109,0.908594134115,0.459992301107,0.503475309776,0.554795222375
47,0.149006200673,0.306940292625,0.238124851864,0.111603242443,0.459724327326,0.5609241018,0.301518492545,0.74203498512,0.447885655746,0.660487355761
48,0.810406718718,0.674830166875,0.488392734379,0.746803878988,0.350390876246,0.663750516441,0.850927322036,0.619481119745,0.796362136231,0.486672880347
49,0.615811704627,0.0878163278668,0.241851777088,0.782506800695,0.638046413431,0.109214331529,0.435311425577,0.391124120265,0.148181823059,0.444165773224
50,0.0506572408972,0.396590224837,0.35142841748,0.470829338113,0.961057397708,0.570132416906,0.256353465191,0.516912437901,0.712515928447,0.218329418142
51,0.88742996782,0.363681988657,0.51584317426,0.948559461321,0.788489932766,0.875194309904,0.0382071290682,0.678659382632,0.81163693518,0.161097666286
52,0.319154996197,0.253841938951,0.684821822156,0.892423881447,0.194502933869,0.857386040488,0.771844800717,0.549924972867,0.383894014197,0.278659602863
53,0.358694808639,0.307680218923,0.862304816821,0.804756827137,0.397337721875,0.779621935912,0.348658918903,0.413997821091,0.825642672274,0.436502881876
